stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
000000072400002,724,Muštová,,48.1732940673828,17.1214122772217,100,0,,,,,B
000000072400001,724,Muštová,,48.1727638244629,17.122896194458,100,0,,,,,A
000000059200002,592,Briežky,,48.174144744873,17.119348526001,100,0,,,,,B
000000027200002,272,Krahulčia,,48.1748085021973,17.1168403625488,100,0,,,,,B
000000019700001,197,Lopenícka,,48.1756782531738,17.1168422698975,100,0,,,,,A
000000010800002,108,Hubeného,,48.1958885192871,17.1415996551514,101,0,,,,,B
000000010800001,108,Hubeného,,48.1964225769043,17.140193939209,101,0,,,,,A
000000064800002,648,Slanec,,48.1986122131348,17.1351356506348,101,0,,,,,B
000000064800001,648,Slanec,,48.1984405517578,17.135326385498,101,0,,,,,A
000000073200002,732,Muničné sklady,,48.2003593444824,17.1275691986084,101,0,,,,,B
000000073200001,732,Muničné sklady,,48.2002372741699,17.1275806427002,101,0,,,,,A
000000073300001,733,Horáreň Krasňany,,48.2071723937988,17.1211338043213,101,0,,,,,A
000000043700009,437,Trnavské mýto,,48.1575813293457,17.1269016265869,100,0,,,,,I
000000049100002,491,Trnavská cesta,,48.1650772094727,17.1559925079346,100,0,,,,,B
000000049100001,491,Trnavská cesta,,48.1651573181152,17.1553936004639,100,0,,,,,A
000000021100002,211,Martinský cintorín,,48.1649627685547,17.1606884002686,100,0,,,,,B
000000021100001,211,Martinský cintorín,,48.1650505065918,17.1594314575195,100,0,,,,,A
000000003400002,34,Clementisova,,48.1648292541504,17.1650924682617,100,0,,,,,B
000000003400001,34,Clementisova,,48.1649398803711,17.164493560791,100,0,,,,,A
000000036500002,365,Slowackého,,48.165470123291,17.1709632873535,100,0,,,,,B
000000036500001,365,Slowackého,,48.1652183532715,17.1700401306152,100,0,,,,,A
000000008300001,83,Ivanská cesta,,48.1670150756836,17.1758689880371,100,0,,,,,A
000000073900002,739,Za Mokráňom,,48.1774101257324,17.1885395050049,101,0,,,,,A
