shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
TRA_00026,48.1480903625488,17.0719718933105,7,
TRA_00026,48.1452293395996,17.0780506134033,8,
TRA_00026,48.1428985595703,17.0847930908203,9,
TRA_00026,48.1450958251953,17.1054019927979,10,
TRA_00026,48.1472129821777,17.1097736358643,11,
TRA_00026,48.1487731933594,17.1129417419434,12,
TRA_00026,48.1539764404297,17.1189918518066,13,
TRA_00026,48.1549797058105,17.124059677124,14,
TRA_00027,48.1574859619141,17.1269702911377,1,
TRA_00027,48.1546783447266,17.123685836792,2,
TRA_00027,48.1533737182617,17.1187610626221,3,
TRA_00027,48.1510848999023,17.1158542633057,4,
TRA_00027,48.1484756469727,17.1122550964355,5,
TRA_00027,48.1466407775879,17.1085720062256,6,
TRA_00027,48.144889831543,17.1047821044922,7,
TRA_00027,48.1429061889648,17.0849914550781,8,
TRA_00027,48.1452102661133,17.0781898498535,9,
TRA_00027,48.148193359375,17.0724449157715,10,
TRA_00027,48.1498336791992,17.0629081726074,11,
TRA_00027,48.1536407470703,17.0582828521729,12,
TRA_00027,48.1565361022949,17.0532913208008,13,
TRA_00027,48.1593055725098,17.0513286590576,14,
TRA_00027,48.162712097168,17.0482311248779,15,
TRA_00027,48.1651191711426,17.0465393066406,16,
TRA_00028,48.158561706543,17.1763248443604,1,
TRA_00028,48.1583061218262,17.1733055114746,2,
TRA_00028,48.1579284667969,17.1674880981445,3,
TRA_00028,48.1573829650879,17.1600379943848,4,
TRA_00028,48.1570205688477,17.1548404693604,5,
TRA_00028,48.1566925048828,17.1513843536377,6,
TRA_00028,48.1557464599609,17.1406764984131,7,
TRA_00028,48.155647277832,17.1334209442139,8,
TRA_00028,48.1574859619141,17.1269702911377,9,
TRA_00028,48.1546783447266,17.123685836792,10,
TRA_00028,48.1533737182617,17.1187610626221,11,
TRA_00028,48.1510848999023,17.1158542633057,12,
TRA_00028,48.1484756469727,17.1122550964355,13,
TRA_00028,48.1466407775879,17.1085720062256,14,
TRA_00028,48.144889831543,17.1047821044922,15,
TRA_00028,48.1429061889648,17.0849914550781,16,
TRA_00028,48.1452102661133,17.0781898498535,17,
TRA_00028,48.148193359375,17.0724449157715,18,
TRA_00028,48.1498336791992,17.0629081726074,19,
TRA_00028,48.1536407470703,17.0582828521729,20,
TRA_00028,48.1565361022949,17.0532913208008,21,
TRA_00028,48.1593055725098,17.0513286590576,22,
TRA_00028,48.162712097168,17.0482311248779,23,
TRA_00028,48.1651191711426,17.0465393066406,24,
TRA_00029,48.158561706543,17.1763248443604,1,
TRA_00029,48.1583061218262,17.1733055114746,2,
TRA_00029,48.1579284667969,17.1674880981445,3,
TRA_00029,48.1573829650879,17.1600379943848,4,
TRA_00029,48.1570205688477,17.1548404693604,5,
TRA_00029,48.1566925048828,17.1513843536377,6,
TRA_00029,48.1557464599609,17.1406764984131,7,
TRA_00029,48.155647277832,17.1334209442139,8,
TRA_00029,48.1574859619141,17.1269702911377,9,
TRA_00029,48.1546783447266,17.123685836792,10,
TRA_00029,48.1533737182617,17.1187610626221,11,
TRA_00029,48.1510848999023,17.1158542633057,12,
TRA_00029,48.1484756469727,17.1122550964355,13,
TRA_00029,48.1466407775879,17.1085720062256,14,
TRO_00030,48.1567649841309,17.0452671051025,1,
TRO_00030,48.1542778015137,17.0458984375,2,
TRO_00030,48.1518859863281,17.0481948852539,3,
TRO_00030,48.1511726379395,17.0516548156738,4,
TRO_00030,48.149543762207,17.0543880462646,5,
TRO_00030,48.1493263244629,17.056188583374,6,
TRO_00030,48.1494522094727,17.0581836700439,7,
TRO_00030,48.1494750976563,17.0629062652588,8,
TRO_00031,48.1498718261719,17.063009262085,1,
TRO_00031,48.1488761901855,17.0573883056641,2,
TRO_00031,48.149845123291,17.0565242767334,3,
TRO_00031,48.1496849060059,17.0533561706543,4,
TRO_00031,48.1518630981445,17.050910949707,5,
TRO_00031,48.1520042419434,17.0475769042969,6,
TRO_00031,48.1548957824707,17.0461292266846,7,
TRO_00031,48.1573028564453,17.0450038909912,8,
TRO_00032,48.1439018249512,17.1226367950439,1,
TRO_00032,48.141185760498,17.1219635009766,2,
TRO_00033,48.157299041748,17.1063346862793,1,
TRO_00033,48.1556434631348,17.1090240478516,2,
TRO_00033,48.1565856933594,17.1138820648193,3,
TRO_00033,48.1569137573242,17.121301651001,4,
TRO_00033,48.1549835205078,17.125129699707,5,
TRO_00033,48.1501007080078,17.1251926422119,6,
TRO_00033,48.1469764709473,17.126335144043,7,
TRO_00033,48.1439018249512,17.1226367950439,8,
TRO_00033,48.141185760498,17.1219635009766,9,
TRO_00034,48.157299041748,17.1063346862793,1,
TRO_00034,48.1556434631348,17.1090240478516,2,
TRO_00034,48.1565856933594,17.1138820648193,3,
TRO_00035,48.1564559936523,17.1123924255371,1,
TRO_00035,48.157886505127,17.1065864562988,2,
TRO_00036,48.141185760498,17.1219635009766,1,
TRO_00036,48.1446304321289,17.123420715332,2,
TRO_00036,48.1467208862305,17.1262664794922,3,
TRO_00036,48.1481513977051,17.1247177124023,4,
TRO_00036,48.151008605957,17.12575340271,5,
TRO_00036,48.1546592712402,17.1255474090576,6,
TRO_00036,48.1572227478027,17.1207809448242,7,
TRO_00036,48.1564559936523,17.1123924255371,8,
TRO_00036,48.157886505127,17.1065864562988,9,
TRO_00037,48.141185760498,17.1219635009766,1,
TRO_00037,48.1446304321289,17.123420715332,2,
TRO_00038,48.1581611633301,17.1046104431152,1,
